"X","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy","group","GDD_modave","GDD_fixed","tot_precip","frost_day","GDD_future","GDD_mod_sitemean","GDD_anomaly","GDD_fixed_sitemean","GDD_fixed_anomaly","tot_precip_sitemean","precip_anomaly","frost_sitemean","frost_anomaly","GDD_future_sitemean","GDD_future_anomaly"
11,"Adams_ND",224.919414325492,12.9111183234694,33.0925278007475,208.373150425118,64232.9142848552,1984.74095424014,FALSE,100.628853227473,"in_range",221.861641300821,242.452089730027,223.250861668715,228.083926835418,562.2958,566.1576,"gauss",0.0172,223.250861668715,228.083926835418,"opt_within","interval",224.919414325492,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2017,151,300,213,231,"Adams_ND",851.435,1366.905,50.29,277,950.7693,772.831136363636,78.6038636363636,1350.38102272727,16.5239772727273,73.1345454545455,-22.8445454545455,282.522727272727,-5.52272727272725,887.503223863636,177.938163636364
12,"Adams_ND",220.311965980696,8.01220389802676,20.5361048979575,210.043913531718,64760.2347042063,3224.53048387715,FALSE,64.4115124498549,"in_range",218.621371795519,232.572147262011,219.26929208978,222.778381838217,611.3933,613.9167,"gauss",0.0519,219.26929208978,222.778381838217,"opt_within","interval",220.311965980696,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2018,151,305,211,221,"Adams_ND",857.485,1404.415,58.07,277,960.9204,772.831136363636,84.6538636363637,1350.38102272727,54.0339772727273,73.1345454545455,-15.0645454545455,282.522727272727,-5.52272727272725,887.503223863636,188.089263636364
13,"Adams_ND",226.884515029982,10.0385241793556,25.7297727556211,214.019628652171,53098.5569523546,2110.19658050553,FALSE,78.5550860821172,"in_range",224.647734766416,234.75876887288,225.854085655545,228.474984464408,687.7201,689.3881,"gauss",0.0121,225.854085655545,228.474984464408,"opt_within","interval",226.884515029982,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2019,158,325,218,231,"Adams_ND",844.395,1262.775,138.37,283,957.78675,772.831136363636,71.5638636363636,1350.38102272727,-87.6060227272726,73.1345454545455,65.2354545454545,282.522727272727,0.477272727272748,887.503223863636,184.955613636364
14,"Adams_ND",208.09865239929,7.36452315249768,18.8760323511457,198.660636223717,34829.3296131562,1886.7334507616,FALSE,57.2071390860169,"in_range",206.497505216049,213.966671482954,207.294716186781,209.435328972032,600.3257,610.7968,"gauss",0.0243,207.294716186781,209.435328972032,"opt_within","interval",208.09865239929,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2020,139,292,200,211,"Adams_ND",802.56,1355.075,75.46,291,906.5254,772.831136363636,29.7288636363636,1350.38102272727,4.69397727272735,73.1345454545455,2.32545454545453,282.522727272727,8.47727272727275,887.503223863636,133.694263636364
15,"Adams_ND",217.266567770613,5.47029696518755,14.02093527946,210.256100130883,46581.5097984255,3397.13435336109,FALSE,44.1183774719051,"in_range",216.604142960954,218.550439653365,216.892514190501,217.795522724937,763.6681,789.9809,"gauss",0.0626,216.892514190501,217.795522724937,"opt_within","interval",217.266567770613,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2021,154,302,209,219,"Adams_ND",930.63,1417.91,69.05,294,1019.99905,772.831136363636,157.798863636364,1350.38102272727,67.5289772727274,73.1345454545455,-4.08454545454546,282.522727272727,11.4772727272727,887.503223863636,247.167913636364
16,"Adams_ND",224.875639462274,10.6598745465585,27.3223578273022,211.214460548623,78101.3012002823,2922.91537457342,FALSE,85.1741283414542,"greater_than",220.769463527502,282.957442610762,221.752915583302,231.025956486693,415.5324,414.9497,"gauss",0.0486,221.752915583302,259,"opt_after","interval",224.875639462274,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2022,152,294,214,223,"Adams_ND",843.245,1376.78,18.59,280,951.01315,772.831136363636,70.4138636363637,1350.38102272727,26.3989772727273,73.1345454545455,-54.5445454545455,282.522727272727,-2.52272727272725,887.503223863636,178.182013636364
17,"Box Butte_NE",225.085096114172,12.930372864469,33.1418791750714,208.514156526636,39038.3791633147,1204.45559999155,FALSE,97.4080816325204,"in_range",220.255360184923,233.45690816374,223.857587263645,226.483990218793,145.4972,144.369,"gauss",0.002,223.857587263645,226.483990218793,"opt_within","interval",225.085096114172,"Alliance-Hemingford_1","Box_Butte","NE",42.2141,-102.9801,2014,155,NA,220,230,"Box Butte_NE",845.16,1368.765,86.78,304,949.73485,856.346079545455,-11.1860795454546,1429.85954545455,-61.0945454545454,72.5293181818182,14.2506818181818,289.613636363636,14.3863636363636,958.118490340909,93.3887704545455
18,"Box Butte_NE",223.578279698908,NA,NA,NA,NA,900.626614759884,TRUE,0,"in_range",NA,NA,NA,NA,170.0644,169.1096,"exclude",-2e-04,NA,NA,"unclear","interval",NA,"Alliance-Hemingford_2","Box_Butte","NE",42.2141,-102.9801,2016,158,NA,219,228,"Box Butte_NE",941.88,1428.97,120.13,323,1035.6632,856.346079545455,85.5339204545454,1429.85954545455,-0.889545454545441,72.5293181818182,47.6006818181818,289.613636363636,33.3863636363636,958.118490340909,179.317120454545
19,"Brookings_SD",224.126576757346,10.6245052067949,27.2317025618096,210.510725476442,54542.7253305519,2048.03883090603,FALSE,82.9780682772411,"in_range",217.490722650812,226.847064559366,222.672366839638,225.156945760569,756.4294,760.8673,"gauss",-0.006,222.672366839638,225.156945760569,"opt_within","interval",224.126576757346,"Brookings","Brookings","SD",44.3693,-96.7878,1982,154,267,220,231,"Brookings_SD",877.75,1428.83,126.2,293,998.427,921.705568181818,-43.9555681818182,1490.78113636364,-61.9511363636364,137.848863636364,-11.6488636363636,292.431818181818,0.568181818181813,1032.22263636364,76.7214318181818
20,"Brookings_SD",218.624029157137,4.94483194013009,12.6741142284573,212.286972042908,9860.1747407306,795.505417342986,FALSE,36.1452742823307,"in_range",201.115647701231,220.343382568825,216.667888024917,219.861976840089,673.102,671.8444,"gauss",-0.0737,216.667888024917,219.861976840089,"opt_within","interval",218.624029157137,"Brookings","Brookings","SD",44.3693,-96.7878,1983,152,300,218,223,"Brookings_SD",957.355,1541.69,111.89,287,1066.52425,921.705568181818,35.6494318181818,1490.78113636364,50.9088636363638,137.848863636364,-25.9588636363636,292.431818181818,-5.43181818181819,1032.22263636364,144.818681818182
21,"Brookings_SD",240.641504376186,10.8695044697918,27.8596609399113,226.71167390623,25794.8028627959,946.743938988999,FALSE,80.4814909326136,"in_range",226.194231979858,248.93957981368,238.260670540326,242.762264077106,631.0603,630.3358,"gauss",-0.0057,238.260670540326,242.762264077106,"opt_within","interval",240.641504376186,"Brookings","Brookings","SD",44.3693,-96.7878,1984,179,314,234,247,"Brookings_SD",952.745,1481.88,77.53,270,1052.4479,921.705568181818,31.0394318181818,1490.78113636364,-8.90113636363617,137.848863636364,-60.3188636363636,292.431818181818,-22.4318181818182,1032.22263636364,130.742331818182
22,"Brookings_SD",244.949365495579,NA,NA,NA,NA,1470.86327144349,TRUE,0,"in_range",NA,NA,NA,NA,542.9256,541.3616,"exclude",-0.0131,NA,NA,"unclear","interval",NA,"Brookings","Brookings","SD",44.3693,-96.7878,1985,171,311,236,246,"Brookings_SD",851.655,1409.44,229.22,283,972.4009,921.705568181818,-70.0505681818182,1490.78113636364,-81.3411363636362,137.848863636364,91.3711363636364,292.431818181818,-9.43181818181819,1032.22263636364,50.6953318181818
23,"Brookings_SD",235.400837423713,8.21166869995173,21.0473537563134,224.877160545557,19016.7278555284,923.877600724698,FALSE,60.693418714956,"in_range",201.722947346443,238.596643829491,230.969871925688,237.548979079675,472.5467,472.9288,"gauss",-0.0559,230.969871925688,237.548979079675,"opt_within","interval",235.400837423713,"Brookings","Brookings","SD",44.3693,-96.7878,1986,171,328,234,246,"Brookings_SD",932.31,1485.215,249.97,286,1036.82955,921.705568181818,10.6044318181818,1490.78113636364,-5.56613636363636,137.848863636364,112.121136363636,292.431818181818,-6.43181818181819,1032.22263636364,115.123981818182
24,"Brookings_SD",193.00796279907,26.8996957586065,68.9466944242313,158.534615586954,111216.49847492,1649.42250343673,FALSE,207.084760219364,"less_than",163.288253192111,208.224917822079,199.389534814322,207.146012694184,463.4464,461.4593,"gauss",-0.0207,187,207.146012694184,"opt_before","interval",193.00796279907,"Brookings","Brookings","SD",44.3693,-96.7878,1988,147,297.821656050955,204,212,"Brookings_SD",1013.665,1641.57,147.78,278,1106.4082,921.705568181818,91.9594318181818,1490.78113636364,150.788863636364,137.848863636364,9.93113636363637,292.431818181818,-14.4318181818182,1032.22263636364,184.702631818182
25,"Brookings_SD",228.473217009167,11.9082241896708,30.5220067062573,213.212213656038,36645.3305584323,1227.67018038892,FALSE,89.8285807244331,"in_range",224.324291103459,282.266352613102,225.575296174581,234.765678688014,457.4996,458.1966,"gauss",0.0346,225.575296174581,234.765678688014,"opt_within","interval",228.473217009167,"Brookings","Brookings","SD",44.3693,-96.7878,1993,146,298,216,230,"Brookings_SD",790.79,1367.935,117.32,282,935.18305,921.705568181818,-130.915568181818,1490.78113636364,-122.846136363636,137.848863636364,-20.5288636363636,292.431818181818,-10.4318181818182,1032.22263636364,13.4774818181818
26,"Brookings_SD",207.080044789195,34.2078996243332,87.6783746351135,163.240857471638,174157.053200966,2031.06921836746,FALSE,267.020083135184,"in_range",194.851746768161,219.289980629421,206.967555779609,210.87597474245,420.7712,418.7772,"gauss",-0.0021,206.967555779609,210.87597474245,"opt_within","interval",207.080044789195,"Brookings","Brookings","SD",44.3693,-96.7878,1994,139,286,205,213,"Brookings_SD",878.815,1465.005,87.85,299,1000.27065,921.705568181818,-42.8905681818181,1490.78113636364,-25.7761363636362,137.848863636364,-49.9988636363636,292.431818181818,6.56818181818181,1032.22263636364,78.5650818181819
27,"Brookings_SD",216.524924588596,18.0498509396237,46.2636294590429,193.393109859075,112049.195251508,2476.53909277734,FALSE,142.715936437765,"in_range",212.814844679701,257.442264534149,214.040186727762,221.189927872424,641.6866,640.3193,"gauss",0.0113,214.040186727762,221.189927872424,"opt_within","interval",216.524924588596,"Brookings","Brookings","SD",44.3693,-96.7878,1997,140,281,208,219,"Brookings_SD",872.355,1453.87,135.42,294,986.3887,921.705568181818,-49.3505681818182,1490.78113636364,-36.9111363636364,137.848863636364,-2.42886363636364,292.431818181818,1.56818181818181,1032.22263636364,64.6831318181818
28,"Brookings_SD",216.718732646049,NA,NA,NA,NA,2177.91720154581,TRUE,0,"in_range",NA,NA,NA,NA,465.7781,465.1615,"exclude",-0.019,NA,NA,"unclear","interval",NA,"Brookings","Brookings-NuSun","SD",44.3693,-96.7878,1998,146,297.821656050955,212,219,"Brookings_SD",850.19,1536.72,157.71,308,967.97145,921.705568181818,-71.5155681818181,1490.78113636364,45.9388636363637,137.848863636364,19.8611363636364,292.431818181818,15.5681818181818,1032.22263636364,46.2658818181818
29,"Cass_ND",210.877509983712,16.5956974340823,42.5364840559055,189.609267955759,81458.1327589544,1958.16375715317,FALSE,129.231474484619,"in_range",189.870340243371,218.005115281274,209.583088318508,214.467162020239,390.7518,388.9458,"gauss",-0.0118,209.583088318508,214.467162020239,"opt_within","interval",210.877509983712,"Casselton_1","Casselton","ND",46.9005,-97.2112,1982,140,292,210,218,"Cass_ND",770.52,1343.79,92.72,294,894.99505,868.906079545455,-98.3860795454545,1462.13573863636,-118.345738636364,116.807272727273,-24.0872727272727,288.340909090909,5.65909090909093,982.325446590909,26.0889704545455
30,"Cass_ND",219.356431340423,33.710087544837,86.4024309354628,176.155215872692,269953.602933964,3194.76791075711,FALSE,270.845728093038,"greater_than",203.819530732209,249.117488048572,205.906240659591,212.686802782394,54.3288,52.5023,"gauss",0.0121,205.906240659591,251.763636363636,"opt_after","interval",219.356431340423,"Casselton_ASF","Casselton_Sunwheat-full","ND",46.8871,-97.2305,1987,148,286.763636363636,199,212,"Cass_ND",910.41,1485.965,116.05,280,1014.8279,868.906079545455,41.5039204545454,1462.13573863636,23.8292613636363,116.807272727273,-0.757272727272735,288.340909090909,-8.34090909090907,982.325446590909,145.921820454545
31,"Cass_ND",213.585521168882,21.3343012774247,54.6820144037676,186.244513966998,155679.337958498,2911.13682557152,FALSE,170.421399968608,"greater_than",204.587445547737,299.203880689204,205.820337842495,219.486397982536,748.2947,746.7499,"gauss",0.0218,205.820337842495,239,"opt_after","interval",213.585521168882,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1990,141,274,198,209,"Cass_ND",852.87,1448.42,58.82,280,964.439,868.906079545455,-16.0360795454545,1462.13573863636,-13.7157386363635,116.807272727273,-57.9872727272727,288.340909090909,-8.34090909090907,982.325446590909,95.5329204545454
32,"Cass_ND",218.149439891529,15.5320420347577,39.8102255714966,198.244327105781,106032.384644892,2723.45395614914,FALSE,123.552732269131,"in_range",214.926026251604,241.624219027965,216.339014863442,220.975410345861,832.0012,832.3407,"gauss",0.0088,216.339014863442,220.975410345861,"opt_within","interval",218.149439891529,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1992,139,282,211,221,"Cass_ND",701.775,1260.555,171.01,272,834.73615,868.906079545455,-167.131079545455,1462.13573863636,-201.580738636364,116.807272727273,54.2027272727273,288.340909090909,-16.3409090909091,982.325446590909,-34.1699295454546
33,"Cass_ND",226.038514695314,16.3914167369631,42.0128915614981,205.032068914565,91787.0012378101,2233.95672092499,FALSE,128.745408811212,"in_range",220.563240801267,247.0429931998,224.057485626096,228.535055147462,955.3755,955.0301,"gauss",0.0059,224.057485626096,228.535055147462,"opt_within","interval",226.038514695314,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1993,140,284,218,230,"Cass_ND",704.63,1310.91,85.23,275,853.9358,868.906079545455,-164.276079545455,1462.13573863636,-151.225738636364,116.807272727273,-31.5772727272727,288.340909090909,-13.3409090909091,982.325446590909,-14.9702795454546
34,"Cass_ND",202.683930709524,NA,NA,NA,NA,2107.9177662597,TRUE,0,"in_range",NA,NA,NA,NA,1549.1087,1549.0538,"linear",0.0125,213,249.375,"opt_after","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1994,137,284.375,199,213,"Cass_ND",867.615,1443.525,244.09,304,984.1376,868.906079545455,-1.29107954545452,1462.13573863636,-18.6107386363635,116.807272727273,127.282727272727,288.340909090909,15.6590909090909,982.325446590909,115.231520454545
35,"Cass_ND",212.432851738129,NA,NA,NA,NA,1638.96759837984,TRUE,0,"in_range",NA,NA,NA,NA,1394.9609,1399.6083,"exclude",0.0029,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1995,138,285,207,218,"Cass_ND",857.345,1494.67,137.73,265,971.7362,868.906079545455,-11.5610795454545,1462.13573863636,32.5342613636365,116.807272727273,20.9227272727273,288.340909090909,-23.3409090909091,982.325446590909,102.830120454546
36,"Cass_ND",214.951702112656,12.5127910848066,32.0715740081328,198.91591510859,76246.0092065319,2430.93300113486,FALSE,98.8179748759291,"in_range",187.01215925569,217.387132371108,211.056032171497,216.602828651687,1667.9499,1669.2652,"gauss",-0.0211,211.056032171497,216.602828651687,"opt_within","interval",214.951702112656,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1996,143,281.571428571429,213,224,"Cass_ND",832.95,1434.94,133.35,297,947.62925,868.906079545455,-35.9560795454545,1462.13573863636,-27.1957386363636,116.807272727273,16.5427272727273,288.340909090909,8.65909090909093,982.325446590909,78.7231704545454
37,"Cass_ND",234.564471634235,38.3212902474975,98.2214190207389,185.453762123866,226541.806814026,2358.40454308687,FALSE,302.048412226588,"greater_than",213.149993153817,335.119547005986,214.736608346345,230.986981876884,1543.4452,1541.4785,"gauss",0.0151,214.736608346345,245.380952380952,"opt_after","interval",234.564471634235,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1997,141,280.380952380952,206,219,"Cass_ND",859.24,1406.165,96.21,295,972.62425,868.906079545455,-9.66607954545452,1462.13573863636,-55.9707386363636,116.807272727273,-20.5972727272727,288.340909090909,6.65909090909093,982.325446590909,103.718170454545
38,"Cass_ND",220.584907643825,11.9722534179059,30.6861202216279,205.241847533011,83822.8953389342,2793.16648663241,FALSE,95.3877218302721,"in_range",218.900954014812,233.759436321766,219.536371273171,222.806572893395,1912.0177,1913.1887,"gauss",0.0168,219.536371273171,222.806572893395,"opt_within","interval",220.584907643825,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1998,146,295.428571428571,212,224,"Cass_ND",863.19,1515.705,77.84,307,974.85675,868.906079545455,-5.71607954545448,1462.13573863636,53.5692613636363,116.807272727273,-38.9672727272727,288.340909090909,18.6590909090909,982.325446590909,105.950670454546
39,"Cass_ND",457.509399216324,224.609508948418,575.697335658099,169.660731387275,2693921.34652241,4784.83359958976,FALSE,1849.25596367324,"greater_than",208.668914830403,277.66780297506,213.090979629295,223.539314269361,1904.0642,1902.0643,"gauss",0.0048,213.090979629295,250.458333333333,"opt_after","interval",457.509399216324,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1999,146,285.458333333333,206,219,"Cass_ND",894.095,1439.98,121.27,275,1007.15065,868.906079545455,25.1889204545455,1462.13573863636,-22.1557386363636,116.807272727273,4.46272727272726,288.340909090909,-13.3409090909091,982.325446590909,138.244570454546
40,"Cass_ND",223.533672124903,17.5840019078033,45.0696103469692,200.998866951418,123182.219039611,2794.73328234587,FALSE,140.103712516413,"greater_than",217.242961468578,300.382497429084,218.154295121386,228.704176701513,871.4121,869.8925,"gauss",0.0235,218.154295121386,255,"opt_after","interval",223.533672124903,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2000,143,290,212,220,"Cass_ND",819.23,1411.48,119.23,282,950.77335,868.906079545455,-49.6760795454545,1462.13573863636,-50.6557386363636,116.807272727273,2.42272727272727,288.340909090909,-6.34090909090907,982.325446590909,81.8672704545455
41,"Cass_ND",211.251188871587,NA,NA,NA,NA,2034.17619488375,TRUE,0,"in_range",NA,NA,NA,NA,1281.5237,1287.5076,"exclude",0.0275,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2001,145,285.076923076923,205,219,"Cass_ND",892.945,1504.585,165.03,279,1015.912,868.906079545455,24.0389204545455,1462.13573863636,42.4492613636364,116.807272727273,48.2227272727273,288.340909090909,-9.34090909090907,982.325446590909,147.005920454546
42,"Cass_ND",214.453547424379,15.7323359311377,40.3235994844462,194.291747682155,116307.357197585,2949.33457504136,FALSE,125.774765656597,"greater_than",210.880361530781,259.756173207651,211.872793955888,220.604428470016,1239.6277,1239.0347,"gauss",0.0218,211.872793955888,249,"opt_after","interval",214.453547424379,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2002,140,284,203,214,"Cass_ND",915.925,1489.695,121.41,289,1018.2054,868.906079545455,47.0189204545454,1462.13573863636,27.5592613636363,116.807272727273,4.60272727272726,288.340909090909,0.659090909090935,982.325446590909,149.299320454546
43,"Cass_ND",218.387847489736,NA,NA,NA,NA,2722.02561616113,TRUE,0,"in_range",NA,NA,NA,NA,947.1506,946.1674,"linear",0.0116,225,248,"opt_after","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2003,148,283,217,225,"Cass_ND",881.605,1465.06,26.07,274,997.1962,868.906079545455,12.6989204545455,1462.13573863636,2.92426136363633,116.807272727273,-90.7372727272727,288.340909090909,-14.3409090909091,982.325446590909,128.290120454545
44,"Cass_ND",223.191407628353,13.3546965959426,34.2294646598069,206.07667529845,64776.4401338111,1935.05412553668,FALSE,103.912176458177,"in_range",208.824289710143,226.256190818088,221.336797968903,224.437430477449,1904.8598,1904.5151,"gauss",-0.0064,221.336797968903,224.437430477449,"opt_within","interval",223.191407628353,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2004,148,294,220,229,"Cass_ND",789.9,1256.015,122.29,278,923.3853,868.906079545455,-79.0060795454546,1462.13573863636,-206.120738636364,116.807272727273,5.48272727272727,288.340909090909,-10.3409090909091,982.325446590909,54.4792204545455
45,"Cass_ND",210.028852626425,NA,NA,NA,NA,2972.12650638841,TRUE,0,"in_range",188.066367969741,240.442345289379,207.410288454654,215.210411036381,1373.5438,1371.5844,"exclude",3e-04,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2005,143,291,203,217,"Cass_ND",895.71,1490.205,151.33,310,1023.937,868.906079545455,26.8039204545455,1462.13573863636,28.0692613636363,116.807272727273,34.5227272727273,288.340909090909,21.6590909090909,982.325446590909,155.030920454545
46,"Cass_ND",205.741948644613,23.4495162401613,60.1035284976844,175.690184395771,168677.760682298,2869.68352824066,FALSE,187.14955380262,"in_range",199.129691904217,227.897830182254,203.285799067633,207.777855040901,1436.9986,1435.2402,"gauss",0.0037,203.285799067633,207.777855040901,"opt_within","interval",205.741948644613,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2006,143,282,199,209,"Cass_ND",945.695,1539.93,84.57,285,1045.4604,868.906079545455,76.7889204545455,1462.13573863636,77.7942613636365,116.807272727273,-32.2372727272727,288.340909090909,-3.34090909090907,982.325446590909,176.554320454545
