"","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy"
"223","Spink_SD",256.908886054557,30.2085265938932,77.4275690983991,218.195101505358,275198.498662117,3634.34860942569,FALSE,244.643340709335,"greater_than",218.911405800484,398.091829280073,220.716623253145,246.387770434791,1122.222,1120.2574,"gauss",0.0441,220.716623253145,276,"opt_after","interval",256.908886054557,"Turton_2","Turton","SD",45.0497,-98.0956,"1995",150,311,211,222
"224","Spink_SD",219.516438186463,8.77549844030382,22.4925075292111,208.270184421857,44974.8419318103,2044.59793629092,FALSE,68.5296487648337,"in_range",217.564110945,223.343702132236,218.787748169187,220.45113430852,1123.8994,1124.8614,"gauss",0.0043,218.787748169187,220.45113430852,"opt_within","interval",219.516438186463,"Conde_1","Conde","SD",45.1572,-98.0976,"1996",155,302,214,224
"225","Spink_SD",210.651984980682,7.01065661246302,17.9690359143952,201.667467023484,34296.3829944001,1951.63991015945,FALSE,54.5802928100951,"in_range",209.534473964402,221.471706701374,209.945907340541,212.308838064247,965.6012,965.9446,"gauss",0.0303,209.945907340541,212.308838064247,"opt_within","interval",210.651984980682,"Frankfort_1","Frankfort","SD",44.8766,-98.3054,"2000",140,281,205,212
"226","Sully_SD",236.617456799985,NA,NA,NA,NA,930.691186284627,TRUE,0,"in_range",NA,NA,NA,NA,467.6617,466.2887,"exclude",-0.0209,NA,NA,"unclear","interval",NA,"Onida_3","Onida","SD",44.7056,-100.0655,"1992",156,299.355769230769,227,238
"227","Sully_SD",220.473047945853,9.73416104220679,24.9496586458067,207.998218622949,62422.8135890708,2558.32007445954,FALSE,77.1255515485768,"in_range",219.145014280112,225.943500161247,219.81849302532,221.56106168957,679.6358,680.7226,"gauss",0.0087,219.81849302532,221.56106168957,"opt_within","interval",220.473047945853,"Onida_18","Onida-NuSun","SD",44.7056,-100.0655,"2001",154,289,216,223
"228","Sully_SD",223.754117599449,NA,NA,NA,NA,1728.24274991532,TRUE,0,"in_range",NA,NA,NA,NA,726.1084,724.2975,"exclude",0.0053,NA,NA,"unclear","interval",NA,"Onida_4","Onida-NuSun","SD",44.7056,-100.0655,"2003",158,299.355769230769,221,230
"229","Sully_SD",228.351795985931,NA,NA,NA,NA,1660.99681776985,TRUE,0,"in_range",NA,NA,NA,NA,859.3626,862.2182,"exclude",0.0146,NA,NA,"unclear","interval",NA,"Onida_Huse_1","Onida","SD",44.7056,-100.0655,"2004",156,299,224,235
"230","Sully_SD",233.590396860899,26.3765861418759,67.6059105276861,199.787441597056,131168.052480894,1983.89896596455,FALSE,205.572545037931,"greater_than",221.914266504382,295.38465324306,222.928801045167,232.144722689837,1069.4419,1067.5151,"gauss",0.0171,222.928801045167,261,"opt_after","interval",233.590396860899,"Onida_Huse_2","Onida","SD",44.7056,-100.0655,"2005",158,296,217,226
"231","Sully_SD",229.310367997726,10.2715524239181,26.3270481788913,216.14684390828,46612.9253743766,1810.42416740567,FALSE,79.570085336998,"in_range",227.559924933711,246.016339234702,228.2453472268,231.620518057108,859.1529,860.0557,"gauss",0.0168,228.2453472268,231.620518057108,"opt_within","interval",229.310367997726,"Onida_6","Onida","SD",44.7056,-100.0655,"2008",164,307,222,232
"232","Sully_SD",226.454286133637,10.9846328633882,28.1547468860155,212.376912690629,60968.0731795555,2214.25171404692,FALSE,86.2285692373741,"in_range",208.791599732371,228.343795834563,223.740697318682,227.640190762502,729.6333,734.7401,"gauss",-0.021,223.740697318682,227.640190762502,"opt_within","interval",226.454286133637,"Onida_7","Onida","SD",44.7056,-100.0655,"2009",163,313,224,234
"233","Sully_SD",224.499464798758,22.3240503903437,57.2188434540831,195.890043071716,119048.176720504,2127.45224401813,FALSE,174.786684372275,"in_range",214.971123987448,244.939767965141,221.367633441918,226.273228840955,830.9664,829.0655,"gauss",0.0046,221.367633441918,226.273228840955,"opt_within","interval",224.499464798758,"Onida_10","Onida","SD",44.7056,-100.0655,"2012",163,283,217,226
"234","Sully_SD",230.198052207873,11.6038492822658,29.7418624280627,215.327120993841,50009.0022599317,1719.31786744841,FALSE,89.5810124240506,"in_range",227.144573161248,246.927349090525,228.861828712663,232.055335822797,744.0243,742.4134,"gauss",0.0095,228.861828712663,232.055335822797,"opt_within","interval",230.198052207873,"Onida_11","Onida","SD",44.7056,-100.0655,"2013",166,318,225,233
"235","Sully_SD",226.860798554504,15.760554683594,40.3959270572223,206.662835025893,100912.250178355,2554.36207765582,FALSE,124.861458812609,"in_range",223.484733676036,267.941394885829,224.417095670324,231.304162583175,752.609,751.1147,"gauss",0.015,224.417095670324,231.304162583175,"opt_within","interval",226.860798554504,"Onida_12","Onida","SD",44.7056,-100.0655,"2014",160,300,218,228
"236","Sully_SD",209.092222649222,39.3226096061224,100.787903804051,158.698270747197,183494.111422419,1861.61498395815,FALSE,305.183979751875,"in_range",168.613296703968,222.617567825472,202.432041636707,214.083258217998,677.687,677.4608,"gauss",-0.0025,202.432041636707,214.083258217998,"opt_within","interval",209.092222649222,"Onida_13","Onida","SD",44.7056,-100.0655,"2015",156,290,197,227
"237","Thomas_KS",226.73296959583,NA,NA,NA,NA,2206.41298536473,TRUE,0,"in_range",NA,NA,NA,NA,508.7118,506.7737,"exclude",-0.0033,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1987",168,278,221,229
"238","Thomas_KS",227.06147850741,12.9707996134454,33.2454971019526,210.438729956433,77772.9730174731,2392.05971365308,FALSE,102.329071177598,"in_range",223.844815425804,243.329589194134,225.595744141113,229.148834195571,443.8433,443.7229,"gauss",0.008,225.595744141113,229.148834195571,"opt_within","interval",227.06147850741,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1988",169,284,222,230
"239","Thomas_KS",244.121418458422,9.79159719612407,25.0968734317499,231.572981742547,45620.040345818,1858.71237991379,FALSE,75.9850112397482,"in_range",240.750386999197,256.63055972569,242.8663654218,245.729355559382,424.1074,425.0894,"gauss",0.0105,242.8663654218,245.729355559382,"opt_within","interval",244.121418458422,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1989",185,304,240,247
"240","Thomas_KS",208.378605770902,18.7235727805951,47.9904480191198,184.383381761342,92914.2064265526,1979.71860541034,FALSE,145.906592943532,"less_than",170.75684107846,214.640803747354,204.906336020943,213.347749756731,605.0668,603.4489,"gauss",-0.0175,196,213.347749756731,"opt_before","interval",208.378605770902,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1991",156,267,210,219
"241","Thomas_KS",224.078645813108,48.0335115434137,123.114843834133,162.521223896041,331028.011992631,2749.3528109377,FALSE,382.320702388342,"in_range",202.177527581663,240.479791309002,223.969030757435,230.332113266325,731.6109,729.6373,"gauss",-0.0021,223.969030757435,230.332113266325,"opt_within","interval",224.078645813108,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1992",169,286,224,234
"242","Thomas_KS",216.099750294687,NA,NA,NA,NA,2136.67644621226,TRUE,0,"in_range",NA,NA,NA,NA,782.4569,781.8549,"linear",0.0169,224,248,"opt_after","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1993",153,283,214,224
"243","Thomas_KS",208.078946108052,NA,NA,NA,NA,2595.53840285865,TRUE,0,"less_than",NA,NA,NA,NA,681.012,679.1109,"exclude",0.0071,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1994",154,270,209,220
"244","Thomas_KS",222.522785176734,NA,NA,NA,NA,1565.77645674175,TRUE,0,"in_range",NA,NA,NA,NA,726.0124,724.6358,"exclude",0.0104,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1995",164,282,220,227
"245","Thomas_KS",220.988027094965,12.1639044336726,31.177341540216,205.399356324857,60857.4704407011,1995.95599993922,FALSE,94.8402610463717,"in_range",217.580544962066,271.269181747617,218.431143476109,226.702404699012,837.0954,836.3817,"gauss",0.0303,218.431143476109,226.702404699012,"opt_within","interval",220.988027094965,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1996",158,282,212,221
"246","Thomas_KS",223.113614428685,36.3660083211744,93.2098297932181,176.508699532076,264648.775320185,2903.24923756358,FALSE,290.447380235576,"in_range",211.691174602551,236.54356011659,219.420274692379,223.104044949553,584.471,582.4751,"gauss",0.0018,219.420274692379,223.104044949553,"opt_within","interval",223.113614428685,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1998",161,281,217,224
"247","Thomas_KS",229.99302229415,5.50191563727367,14.1019771968848,222.942033695708,37745.8234643105,2736.93852854894,FALSE,43.7797498181467,"in_range",229.351989402871,231.375593884608,229.693537957203,230.383867444249,574.529,578.6482,"gauss",0.0085,229.693537957203,230.383867444249,"opt_within","interval",229.99302229415,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1999",166,279.419838523645,227,233
"248","Thomas_KS",207.606950963804,16.0581129827238,41.1585996654035,187.027651131102,99490.6748405233,2471.71238253571,FALSE,126.951882340791,"less_than",179.395585145763,226.822679063754,218.843756614321,226.140561713325,499.9732,497.9835,"gauss",-0.0758,204,226.140561713325,"opt_before","interval",207.606950963804,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2000",164,279.419838523645,225,230
"249","Thomas_KS",215.971212324268,4.60221282353337,11.7959460979372,210.073239275299,18756.8078312658,1625.93169333558,FALSE,35.3953822342999,"in_range",214.998111065974,226.54034529915,215.349859499056,217.389062378991,415.3002,417.2623,"gauss",0.0566,215.349859499056,217.389062378991,"opt_within","interval",215.971212324268,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2001",158,275,212,217
"250","Thomas_KS",223.77277680277,6.64829367622444,17.0402623379314,215.252645633804,23977.001143303,1438.78113379752,FALSE,50.7070953935395,"in_range",221.194319639222,259.576068127765,221.879089279028,227.667417037684,403.8289,402.9526,"gauss",0.0707,221.879089279028,227.667417037684,"opt_within","interval",223.77277680277,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2002",163,283,217,224
"251","Thomas_KS",213.087834204037,11.7877565343393,30.2132356816824,197.981216363196,7767.44834118726,262.879840205926,FALSE,78.6991239368486,"less_than",205.347114722422,225.10658488176,217.643451520948,220.733734393311,256.8519,254.9283,"gauss",-0.05,202,220.733734393311,"opt_before","interval",213.087834204037,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2003",162,265,217,223
"252","Thomas_KS",229.879029043475,11.6005869547725,29.7335007462498,215.01227867035,44608.2118175084,1534.06907913269,FALSE,88.8679408120921,"in_range",219.933100146085,241.303105123103,228.114510269404,231.594130343506,263.465,262.3439,"gauss",0.0021,228.114510269404,231.594130343506,"opt_within","interval",229.879029043475,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2004",166,282,226,234
"253","Thomas_KS",223.350063854825,12.4666869117715,31.9534042578704,207.37336172589,54933.5846766443,1757.91127960648,FALSE,96.3853518886329,"in_range",218.87149117919,241.874671796883,220.947103935008,224.402738029496,445.1811,443.3719,"gauss",0.0151,220.947103935008,224.402738029496,"opt_within","interval",223.350063854825,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2005",166,266,218,224
"254","Thomas_KS",215.861961619658,3.61982430558273,9.27798301163187,211.222970113842,13553.6272677786,1493.7506667318,FALSE,27.6797916568455,"in_range",214.575587649212,218.005356426097,215.480999766253,216.308379929846,463.7899,466.4941,"gauss",0.0066,215.480999766253,216.308379929846,"opt_within","interval",215.861961619658,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2006",156,277,214,218
"255","Thomas_KS",214.972874628677,NA,NA,NA,NA,742.400991497373,TRUE,0,"in_range",NA,NA,NA,NA,516.5525,517.6525,"linear",0.072,219,235,"opt_after","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2007",158,270,213,219
"256","Thomas_KS",222.169699544226,8.935631294389,22.9029445489071,210.718227269773,72493.0955885182,3236.54366598635,FALSE,71.8516385774633,"in_range",221.019743625365,225.291093920674,221.63795059319,222.941804705154,705.8868,707.0348,"gauss",0.0068,221.63795059319,222.941804705154,"opt_within","interval",222.169699544226,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2008",163,282,218,226
"257","Thomas_KS",226.143925146025,NA,NA,NA,NA,2406.04220118005,TRUE,0,"in_range",217.637458925146,235.463282022705,224.814338120975,227.313978275446,444.5678,442.571,"exclude",-1e-04,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2009",161,299,224,228
"258","Thomas_KS",209.875559166632,22.7359994549028,58.2747113913038,180.738203470981,157041.036340752,2755.55553555726,FALSE,180.991972231793,"in_range",187.895602597284,216.235433342755,205.92166797247,212.505845147956,446.6493,446.0425,"gauss",-0.0044,205.92166797247,212.505845147956,"opt_within","interval",209.875559166632,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2010",160,272,202,221
"259","Thomas_KS",222.671745148277,6.81106272994084,17.4574562091564,213.943017043698,22843.1129213221,1337.98262057393,FALSE,51.6884482835311,"in_range",209.635649383443,226.424850226428,221.271519813531,223.935961225631,405.1331,403.4143,"gauss",-0.0187,221.271519813531,223.935961225631,"opt_within","interval",222.671745148277,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2012",161,291,221,226
"260","Thomas_KS",220.910553530245,2.52158935433076,6.4630935694064,217.679006745542,2086.14152188039,330.049797580923,FALSE,17.175327607384,"in_range",214.826876284996,223.60718349691,220.002315090764,221.612859173587,392.0967,398.054,"gauss",-0.045,220.002315090764,221.612859173587,"opt_within","interval",220.910553530245,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2013",163,273,219,224
"261","Thomas_KS",226.173588316533,3.96193981316413,10.1548603403079,221.096158146379,13174.7991791471,1326.6189483482,FALSE,30.0489330183176,"in_range",224.498174239076,230.836321449235,225.611823719281,226.917398222333,200.0675,199.9304,"gauss",0.0217,225.611823719281,226.917398222333,"opt_within","interval",226.173588316533,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2014",167,279,223,228
"262","Thomas_KS",218.262222303669,NA,NA,NA,NA,972.528356998453,TRUE,0,"in_range",NA,NA,NA,NA,170.567,170.8152,"linear",0.1236,222,227,"opt_after","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2015",161,262,217,222
"263","Walworth_SD",220.306628075397,NA,NA,NA,NA,3041.79577139042,TRUE,0,"in_range",NA,NA,NA,NA,678.8457,679.4645,"linear",0.022,224,256,"opt_after","interval",NA,"Selby_6","Selby-NuSun","SD",45.5064,-100.0321,"2001",153,291,218,224
"264","Walworth_SD",224.464294179831,7.0829267643386,18.1542717669518,215.387158296355,27314.2838900014,1538.46327445773,FALSE,54.2703419090984,"in_range",219.573196094037,226.645085708872,223.537929953243,225.197020146564,758.893,759.2393,"gauss",-0.0072,223.537929953243,225.197020146564,"opt_within","interval",224.464294179831,"Selby_8","Selby-NuSun","SD",45.5064,-100.0321,"2003",160,291,220,229
"265","Ward_ND",177.742803547315,69.4200450624204,177.930734859843,88.7774361173939,335461.111813724,1927.82388447935,FALSE,540.02002976779,"less_than",172.796318770378,220.487622707391,201.020868381113,208.624514788665,345.6797,343.6839,"gauss",-0.0061,175,208.624514788665,"opt_before","interval",177.742803547315,"Minot_REC","Minot","ND",48.1821,-101.2973,"1978",135,286,202,213
"266","Ward_ND",212.820281784943,7.96308679549397,20.4102126986657,202.61517543561,36554.8493219755,1831.35953716991,FALSE,61.7344748427794,"in_range",205.800017406583,217.900800515601,211.322828174677,214.169630005862,417.2539,423.9194,"gauss",-0.0103,211.322828174677,214.169630005862,"opt_within","interval",212.820281784943,"Minot_REC","Minot","ND",48.1821,-101.2973,"1979",138,276,210,219
"267","Ward_ND",206.28063508945,NA,NA,NA,NA,1638.39270671801,TRUE,0,"in_range",NA,NA,NA,NA,509.2934,508.3983,"exclude",1e-04,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"1981",138,280,203,211
"268","Ward_ND",218.495305886277,4.10639067749432,10.5251028029612,213.232754484796,17324.7601782286,1683.12756279873,FALSE,31.6557904317368,"in_range",217.03778676604,220.559257859259,218.069878998332,218.994081852678,723.0011,728.4555,"gauss",0.0037,218.069878998332,218.994081852678,"opt_within","interval",218.495305886277,"Minot_REC","Minot","ND",48.1821,-101.2973,"1982",146,288.042679312389,216,221
"269","Ward_ND",220.198328872461,6.46616915355548,16.5734584036305,211.911599670646,25299.5368634449,1560.90177811898,FALSE,49.5935159611589,"in_range",218.654593865518,222.309784798889,219.490408987505,220.973964550665,726.913,743.17,"gauss",9e-04,219.490408987505,220.973964550665,"opt_within","interval",220.198328872461,"Minot_REC","Minot","ND",48.1821,-101.2973,"1984",150,279,215,226
"270","Ward_ND",148.830437749216,47.1727707689438,120.908676460033,88.3760995191999,820710.588501397,6940.78699192934,FALSE,396.816281025486,"less_than",111.089770259508,219.71346790257,190.353835807084,217.345898314887,541.8652,539.8977,"gauss",-0.0329,185,217.345898314887,"opt_before","interval",148.830437749216,"Minot_REC","Minot","ND",48.1821,-101.2973,"1985",145,294,216,231
"271","Ward_ND",214.570912101773,23.1881139258901,59.4335274075021,184.854148398022,162788.549750706,2800.71227303562,FALSE,184.78036405271,"in_range",208.269286488961,272.614419626279,210.966978815082,221.394659355746,577.8935,578.3079,"gauss",0.0098,210.966978815082,221.394659355746,"opt_within","interval",214.570912101773,"Minot_REC","Minot","ND",48.1821,-101.2973,"1986",140,288.042679312389,198,220
"272","Ward_ND",209.091144814297,8.26180277224369,21.1758525539793,198.503218537307,34406.1647589449,1661.38967573941,FALSE,63.6337315685195,"in_range",206.228853024283,241.51487875004,207.08004045325,212.692167896514,537.6815,536.8042,"gauss",0.0408,207.08004045325,212.692167896514,"opt_within","interval",209.091144814297,"Minot_REC","Minot","ND",48.1821,-101.2973,"1988",140,270,202,210
"273","Ward_ND",213.387468650221,NA,NA,NA,NA,1043.14704323812,TRUE,0,"in_range",187.303758746859,229.229000530781,207.411213658316,213.843135268844,468.6592,467.0171,"exclude",-0.0053,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"1990",141,274,206,216
"274","Ward_ND",223.934013725079,9.31176688523941,23.8670188595299,212.000504295314,39620.6636337971,1697.46065337403,FALSE,71.824519453058,"in_range",218.893416773545,227.629354647137,222.696824217776,224.973282946688,700.3803,704.2574,"gauss",-0.0034,222.696824217776,224.973282946688,"opt_within","interval",223.934013725079,"Minot_REC","Minot","ND",48.1821,-101.2973,"1992",142,280,219,230
"275","Ward_ND",218.052580674878,13.4316118364183,34.4266063534985,200.839277498128,120749.595746539,3586.47343828551,FALSE,108.687717735291,"in_range",212.799444333619,221.56981977237,216.86426376836,219.0124817068,1187.3045,1187.826,"gauss",-0.0013,216.86426376836,219.0124817068,"opt_within","interval",218.052580674878,"Minot_REC","Minot","ND",48.1821,-101.2973,"1995",150,277,213,223
"276","Ward_ND",221.615112801359,NA,NA,NA,NA,2084.85334545618,TRUE,0,"in_range",NA,NA,NA,NA,778.6509,777.0987,"exclude",0.0026,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"1996",155,290,219,227
"277","Ward_ND",211.365801945113,10.4306020489734,26.7347087708692,197.998447559679,42595.9040549958,1629.17797263032,FALSE,80.2320437243127,"in_range",193.946044942484,214.660080569914,208.995351094574,212.860037993852,1240.1692,1240.2892,"gauss",-0.014,208.995351094574,212.860037993852,"opt_within","interval",211.365801945113,"Minot_REC","Minot","ND",48.1821,-101.2973,"1997",147,273,207,218
"278","Ward_ND",215.674617455567,12.6694552641828,32.4731204568215,199.438057227156,80973.2037066025,2549.72560891759,FALSE,100.360902727397,"in_range",213.324616548598,227.79361751836,214.653696585067,217.41846160806,1451.0198,1450.4123,"gauss",0.0069,214.653696585067,217.41846160806,"opt_within","interval",215.674617455567,"Minot_REC","Minot","ND",48.1821,-101.2973,"1998",141,275,209,220
"279","Ward_ND",228.951660453811,NA,NA,NA,NA,2429.76443300026,TRUE,0,"greater_than",176.623903312233,223.400492550181,213.161718332357,221.237927395903,1004.6078,1002.6739,"exclude",-0.0099,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2000",151,288.042679312389,218,227
"280","Ward_ND",218.521644900638,NA,NA,NA,NA,2220.84860246634,TRUE,0,"in_range",NA,NA,NA,NA,1192.6176,1190.8794,"exclude",5e-04,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2001",137,281.411764705882,211,229
"281","Ward_ND",209.665612014132,NA,NA,NA,NA,1742.8629253832,TRUE,0,"less_than",211.4899507288,254.572536100744,214.18743828498,220.015780803822,1163.4819,1161.5843,"exclude",0.0101,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2002",144,282,211,219
"282","Ward_ND",225.821355119585,15.5408888826539,39.8329009550396,205.904904642066,76584.7691694601,1965.96878641756,FALSE,121.04938254911,"in_range",220.979491311896,263.295850308273,222.204465584527,228.915543075871,868.4517,867.2441,"gauss",0.018,222.204465584527,228.915543075871,"opt_within","interval",225.821355119585,"Minot_REC","Minot","ND",48.1821,-101.2973,"2003",148,287,217,226
"283","Ward_ND",230.129552730548,10.5363968013126,27.0058716318426,216.626616914626,56657.0165648494,2145.21907397289,FALSE,82.539724809426,"in_range",223.528009002896,232.483249739193,228.923382718031,230.992559260896,1034.7546,1035.7302,"gauss",-0.0055,228.923382718031,230.992559260896,"opt_within","interval",230.129552730548,"Minot_REC","Minot","ND",48.1821,-101.2973,"2004",155,307,226,236
"284","Ward_ND",233.578042503331,29.6439009778604,75.9803754140523,195.587854796305,143373.608845158,1929.49620580599,FALSE,230.613762578514,"in_range",223.549289820041,278.455402202249,227.745224999747,235.734220493405,1481.0612,1479.0917,"gauss",0.0068,227.745224999747,235.734220493405,"opt_within","interval",233.578042503331,"Minot_REC","Minot","ND",48.1821,-101.2973,"2005",144,278,219,235
"285","Ward_ND",219.535067637588,7.59185101424145,19.458697105365,209.805719084906,35146.657330889,1846.91290671677,FALSE,58.8895565098458,"in_range",217.501110521385,223.021063389581,218.816209900707,220.378968607492,1036.3122,1041.7278,"gauss",0.0061,218.816209900707,220.378968607492,"opt_within","interval",219.535067637588,"Minot_REC","Minot","ND",48.1821,-101.2973,"2007",155,297,215,223
"286","Ward_ND",224.225989726195,10.4896562734973,26.8860708386505,210.78295430687,63948.8133239803,2432.09927487247,FALSE,82.8431058924539,"in_range",222.363367631194,241.415251740327,223.062346156288,226.84693402191,1139.7065,1140.2852,"gauss",0.0214,223.062346156288,226.84693402191,"opt_within","interval",224.225989726195,"Minot_REC","Minot","ND",48.1821,-101.2973,"2008",150,298,216,228
"287","Ward_ND",225.276076598506,6.80622731471638,17.4450625412544,216.553545327879,34121.5719688231,2000.0122098027,FALSE,53.0742904973619,"in_range",223.79813701528,229.162403827538,224.628957298379,226.1631441217,811.3568,815.6149,"gauss",0.0125,224.628957298379,226.1631441217,"opt_within","interval",225.276076598506,"Minot_REC","Minot","ND",48.1821,-101.2973,"2009",149,308,220,229
"288","Ward_ND",213.132599095372,9.54173844365983,24.4564596809787,200.904369254883,38808.9453835786,1622.61093853256,FALSE,73.3748733525988,"in_range",206.887313738182,219.773932622053,211.795466938176,214.429115914424,909.2269,908.2432,"gauss",0.0014,211.795466938176,214.429115914424,"opt_within","interval",213.132599095372,"Minot_REC","Minot","ND",48.1821,-101.2973,"2011",146,293,207,219
"289","Ward_ND",213.845027190623,6.23865514899553,15.9903165461762,205.849868917535,41490.8945653066,2653.21158141623,FALSE,49.5445888208885,"in_range",212.918168389118,215.891076359722,213.376135599631,214.491489313378,769.3856,771.5331,"gauss",0.0189,213.376135599631,214.491489313378,"opt_within","interval",213.845027190623,"Minot_REC","Minot","ND",48.1821,-101.2973,"2012",143,290,208,217
"290","Ward_ND",228.89960575058,NA,NA,NA,NA,2316.42397363348,TRUE,0,"in_range",NA,NA,NA,NA,572.5247,570.6436,"exclude",-0.001,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2013",164,316,224,232
"291","Ward_ND",236.040512102141,22.6139677531551,57.9619315544621,207.05954632491,152606.208192914,2692.18871117398,FALSE,179.755979231473,"greater_than",222.313635434121,317.311082471574,223.443771268725,237.105898141436,660.8245,658.9424,"gauss",0.0288,223.443771268725,261,"opt_after","interval",236.040512102141,"Minot_REC","Minot","ND",48.1821,-101.2973,"2014",150,296,216,225
"292","Ward_ND",224.267665700889,7.24034572369181,18.5577527945628,214.988789303608,55678.4313913134,3067.87565623307,FALSE,58.0267185660683,"in_range",223.083852692723,226.570506652636,223.68196303135,225.038997038982,320.5525,328.2943,"gauss",0.0184,223.68196303135,225.038997038982,"opt_within","interval",224.267665700889,"Minot_REC","Minot","ND",48.1821,-101.2973,"2016",158,309,217,228
"293","Ward_ND",204.486561172276,8.51638114362427,21.8283631747724,193.57237958489,57865.9827362915,2710.68036072661,FALSE,67.7251198854166,"in_range",203.316405035002,208.512879018977,203.85983004283,205.46424310802,674.8063,676.1354,"gauss",0.0153,203.85983004283,205.46424310802,"opt_within","interval",204.486561172276,"Minot_REC","Minot","ND",48.1821,-101.2973,"2017",143,295,197,208
"294","Ward_ND",213.781908416109,9.20724525111755,23.5991191318456,201.982348850186,55598.0707538217,2409.01817291742,FALSE,72.6706563257883,"in_range",212.175378232649,223.100575316084,212.841552927956,215.663481891647,519.2839,521.2107,"gauss",0.0228,212.841552927956,215.663481891647,"opt_within","interval",213.781908416109,"Minot_REC","Minot","ND",48.1821,-101.2973,"2018",145,296,205,218
"295","Ward_ND",209.430440817307,6.23753522315245,15.9874460607412,201.436717786937,31673.6296249603,2025.79217256658,FALSE,48.6806472576412,"in_range",206.879679803656,210.945523681043,208.734455469616,210.032589634643,411.299,414.2834,"gauss",-0.009,208.734455469616,210.032589634643,"opt_within","interval",209.430440817307,"Minot_REC","Minot","ND",48.1821,-101.2973,"2019",142,309,206,214
"296","Ward_ND",217.785900178908,8.89356191845008,22.7951163997151,206.388341979051,40454.9231854982,1814.70365384267,FALSE,68.9061214750707,"in_range",215.796257722413,228.952783035336,216.758850219339,219.683103565165,561.6751,562.7088,"gauss",0.0225,216.758850219339,219.683103565165,"opt_within","interval",217.785900178908,"Minot_REC","Minot","ND",48.1821,-101.2973,"2020",150,293,209,221
"297","Ward_ND",217.420063058187,8.31277505721991,21.3064997772005,206.766813169586,49194.6887750114,2360.92534544132,FALSE,65.5258000815465,"in_range",215.643795623586,228.505234539321,216.35189508294,219.548388521145,527.4819,529.6397,"gauss",0.0419,216.35189508294,219.548388521145,"opt_within","interval",217.420063058187,"Minot_REC","Minot","ND",48.1821,-101.2973,"2022",144,287,206,219
"298","Ward_ND",220.116891016273,4.82533512041718,12.3678315556959,213.932975238425,33695.8740376148,2785.86015130908,FALSE,38.4390253074817,"in_range",219.521296229751,221.008525406636,219.820628715343,220.477765439423,491.5514,496.4673,"gauss",0.018,219.820628715343,220.477765439423,"opt_within","interval",220.116891016273,"Minot_REC","Minot","ND",48.1821,-101.2973,"2023",157,304,215,224
"299","Washington_CO",233.039827683578,NA,NA,NA,NA,1603.72028658365,TRUE,0,"in_range",NA,NA,NA,NA,404.2081,404.2781,"exclude",-0.0162,NA,NA,"unclear","interval",NA,"Akron_CPER","Akron","CO",40.1526,-103.1357,"1996",163,282,230,235
